Timestamp, Temperature(C), Humidity(%),Pressure(hPa)
2024-07-19 22:44:42,21.90,62.37,1006.46
2024-07-19 22:44:44,21.90,62.43,1006.44
2024-07-19 22:44:46,21.90,62.37,1006.47
2024-07-19 22:44:48,21.89,62.40,1006.46
2024-07-19 22:44:50,21.90,62.51,1006.45
2024-07-19 22:44:52,21.89,62.40,1006.47
2024-07-19 22:44:54,21.90,62.44,1006.46
2024-07-19 22:44:57,21.90,62.30,1006.46
2024-07-19 22:44:59,21.89,62.45,1006.42
2024-07-19 22:45:01,21.90,62.52,1006.48
2024-07-19 22:45:03,21.89,62.53,1006.47
2024-07-19 22:45:05,21.90,62.43,1006.48
2024-07-19 22:45:07,21.89,62.19,1006.46
2024-07-19 22:45:09,21.89,62.29,1006.46
2024-07-19 22:45:11,21.89,62.34,1006.45
2024-07-19 22:45:14,21.90,62.31,1006.47
2024-07-19 22:45:16,21.89,62.36,1006.46
2024-07-19 22:45:18,21.90,62.44,1006.45
2024-07-19 22:45:20,21.89,62.55,1006.49
2024-07-19 22:45:22,21.89,62.57,1006.49
2024-07-19 22:45:24,21.88,62.34,1006.48
2024-07-19 22:45:26,21.90,62.41,1006.45
2024-07-19 22:45:29,21.90,62.45,1006.48
2024-07-19 22:45:31,21.89,62.24,1006.45
2024-07-19 22:45:33,21.90,62.37,1006.48
2024-07-19 22:45:35,21.90,62.33,1006.48
2024-07-19 22:45:37,21.89,62.56,1006.45
2024-07-19 22:45:39,21.89,62.45,1006.45
2024-07-19 22:45:41,21.89,62.39,1006.49
2024-07-19 22:45:43,21.89,62.43,1006.45
2024-07-19 22:45:46,21.90,62.43,1006.48
2024-07-19 22:45:48,21.89,62.39,1006.47
2024-07-19 22:45:50,21.89,62.36,1006.49
2024-07-19 22:45:52,21.89,62.58,1006.48
2024-07-19 22:45:54,21.88,62.53,1006.47
2024-07-19 22:45:56,21.89,62.28,1006.48
2024-07-19 22:45:58,21.88,62.36,1006.47
2024-07-19 22:46:01,21.88,62.34,1006.48
2024-07-19 22:46:03,21.88,62.43,1006.49
2024-07-19 22:46:05,21.88,62.44,1006.47
2024-07-19 22:46:07,21.88,62.43,1006.50
2024-07-19 22:46:09,21.88,62.53,1006.48
2024-07-19 22:46:11,21.88,62.63,1006.49
2024-07-19 22:46:13,21.88,62.56,1006.50
2024-07-19 22:46:15,21.87,62.41,1006.48
2024-07-19 22:46:18,21.87,62.44,1006.50
2024-07-19 22:46:20,21.88,62.40,1006.47
2024-07-19 22:46:22,21.88,62.53,1006.50
2024-07-19 22:46:24,21.88,62.54,1006.52
2024-07-19 22:46:26,21.88,62.47,1006.51
2024-07-19 22:46:28,21.88,62.66,1006.49
2024-07-19 22:46:30,21.87,62.46,1006.50
2024-07-19 22:46:32,21.88,62.39,1006.48
2024-07-19 22:46:35,21.88,62.56,1006.51
2024-07-19 22:46:37,21.88,62.57,1006.48
2024-07-19 22:46:39,21.88,62.44,1006.48
2024-07-19 22:46:41,21.88,62.52,1006.50
2024-07-19 22:46:43,21.88,62.32,1006.49
2024-07-19 22:46:45,21.88,62.55,1006.48
2024-07-19 22:46:47,21.88,62.48,1006.50
2024-07-19 22:46:50,21.88,62.31,1006.47
2024-07-19 22:46:52,21.87,62.35,1006.50
2024-07-19 22:46:54,21.88,62.65,1006.51
2024-07-19 22:46:56,21.88,62.34,1006.51
2024-07-19 22:46:58,21.87,62.50,1006.49
2024-07-19 22:47:00,21.87,62.44,1006.46
2024-07-19 22:47:02,21.88,62.47,1006.49
2024-07-19 22:47:04,21.88,62.47,1006.49
2024-07-19 22:47:07,21.87,62.39,1006.49
2024-07-19 22:47:09,21.86,62.38,1006.47
2024-07-19 22:47:11,21.88,62.42,1006.48
2024-07-19 22:47:13,21.87,62.33,1006.45
2024-07-19 22:47:15,21.87,62.41,1006.49
2024-07-19 22:47:17,21.87,62.29,1006.49
2024-07-19 22:47:19,21.87,62.30,1006.48
2024-07-19 22:47:22,21.87,62.48,1006.48
2024-07-19 22:47:24,21.88,62.51,1006.49
2024-07-19 22:47:26,21.87,62.38,1006.51
2024-07-19 22:47:28,21.87,62.41,1006.48
2024-07-19 22:47:30,21.88,62.39,1006.50
2024-07-19 22:47:32,21.88,62.54,1006.48
2024-07-19 22:47:34,21.87,62.42,1006.49
2024-07-19 22:47:36,21.87,62.35,1006.53
2024-07-19 22:47:39,21.87,62.29,1006.51
2024-07-19 22:47:41,21.87,62.48,1006.46
2024-07-19 22:47:43,21.88,62.38,1006.52
2024-07-19 22:47:45,21.87,62.34,1006.52
2024-07-19 22:47:47,21.87,62.30,1006.49
2024-07-19 22:47:49,21.87,62.42,1006.48
2024-07-19 22:47:51,21.87,62.60,1006.50
2024-07-19 22:47:53,21.87,62.42,1006.44
2024-07-19 22:47:56,21.87,62.45,1006.49
2024-07-19 22:47:58,21.87,62.52,1006.47
2024-07-19 22:48:00,21.88,62.38,1006.48
2024-07-19 22:48:02,21.87,62.43,1006.45
2024-07-19 22:48:04,21.87,62.44,1006.49
2024-07-19 22:48:06,21.87,62.24,1006.48
2024-07-19 22:48:08,21.86,62.55,1006.44
2024-07-19 22:48:11,21.88,62.43,1006.47
2024-07-19 22:48:13,21.87,62.37,1006.44
2024-07-19 22:48:15,21.86,62.42,1006.45
2024-07-19 22:48:17,21.87,62.32,1006.46
2024-07-19 22:48:19,21.88,62.25,1006.48
2024-07-19 22:48:21,21.87,62.25,1006.49
2024-07-19 22:48:23,21.86,62.30,1006.51
2024-07-19 22:48:25,21.87,62.38,1006.48
2024-07-19 22:48:28,21.87,62.46,1006.46
2024-07-19 22:48:30,21.87,62.66,1006.45
2024-07-19 22:48:32,21.86,62.45,1006.49
2024-07-19 22:48:34,21.86,62.48,1006.46
2024-07-19 22:48:36,21.87,62.45,1006.48
2024-07-19 22:48:38,21.87,62.43,1006.46
2024-07-19 22:48:40,21.86,62.57,1006.48
2024-07-19 22:48:43,21.86,62.55,1006.47
2024-07-19 22:48:45,21.87,62.48,1006.45
2024-07-19 22:48:47,21.87,62.30,1006.46
2024-07-19 22:48:49,21.87,62.38,1006.47
2024-07-19 22:48:51,21.87,62.53,1006.45
2024-07-19 22:48:53,21.87,62.36,1006.48
2024-07-19 22:48:55,21.87,62.37,1006.48
2024-07-19 22:48:57,21.86,62.46,1006.46
2024-07-19 22:49:00,21.86,62.48,1006.43
2024-07-19 22:49:02,21.86,62.47,1006.49
2024-07-19 22:49:04,21.87,62.51,1006.46
2024-07-19 22:49:06,21.87,62.35,1006.46
2024-07-19 22:49:08,21.87,62.32,1006.45
2024-07-19 22:49:10,21.86,62.42,1006.45
2024-07-19 22:49:12,21.87,62.43,1006.46
2024-07-19 22:49:14,21.87,62.42,1006.49
2024-07-19 22:49:17,21.86,62.42,1006.46
2024-07-19 22:49:19,21.87,62.34,1006.45
2024-07-19 22:49:21,21.86,62.43,1006.47
2024-07-19 22:49:23,21.87,62.36,1006.45
2024-07-19 22:49:25,21.87,62.39,1006.47
2024-07-19 22:49:27,21.87,62.47,1006.45
2024-07-19 22:49:29,21.87,62.38,1006.49
2024-07-19 22:49:32,21.88,62.63,1006.46
2024-07-19 22:49:34,21.87,62.42,1006.51
2024-07-19 22:49:36,21.87,62.46,1006.50
2024-07-19 22:49:38,21.88,62.34,1006.50
2024-07-19 22:49:40,21.88,62.49,1006.48
2024-07-19 22:49:42,21.87,62.47,1006.46
2024-07-19 22:49:44,21.87,62.35,1006.45
2024-07-19 22:49:46,21.88,62.46,1006.46
2024-07-19 22:49:49,21.87,62.48,1006.48
2024-07-19 22:49:51,21.87,62.38,1006.50
2024-07-19 22:49:53,21.86,62.44,1006.46
2024-07-19 22:49:55,21.87,62.55,1006.49
2024-07-19 22:49:57,21.88,62.59,1006.44
2024-07-19 22:49:59,21.87,62.56,1006.48
2024-07-19 22:50:01,21.88,62.38,1006.45
2024-07-19 22:50:04,21.87,62.61,1006.44
2024-07-19 22:50:06,21.87,62.55,1006.41
2024-07-19 22:50:08,21.88,62.62,1006.43
2024-07-19 22:50:10,21.87,62.55,1006.47
2024-07-19 22:50:12,21.87,62.46,1006.44
2024-07-19 22:50:14,21.87,62.34,1006.44
2024-07-19 22:50:16,21.87,62.58,1006.45
2024-07-19 22:50:18,21.87,62.44,1006.47
2024-07-19 22:50:21,21.87,62.42,1006.48
2024-07-19 22:50:23,21.87,62.62,1006.48
2024-07-19 22:50:25,21.87,62.48,1006.48
2024-07-19 22:50:27,21.86,62.45,1006.48
2024-07-19 22:50:29,21.88,62.59,1006.50
2024-07-19 22:50:31,21.86,62.41,1006.46
2024-07-19 22:50:33,21.86,62.51,1006.48
2024-07-19 22:50:36,21.87,62.54,1006.46
2024-07-19 22:50:38,21.87,62.36,1006.49
2024-07-19 22:50:40,21.87,62.35,1006.47
2024-07-19 22:50:42,21.88,62.33,1006.48
2024-07-19 22:50:44,21.86,62.45,1006.48
2024-07-19 22:50:46,21.87,62.48,1006.45
2024-07-19 22:50:48,21.86,62.45,1006.47
2024-07-19 22:50:50,21.86,62.66,1006.47
2024-07-19 22:50:53,21.87,62.46,1006.48
2024-07-19 22:50:55,21.88,62.44,1006.48
2024-07-19 22:50:57,21.87,62.44,1006.50
2024-07-19 22:50:59,21.87,62.38,1006.48
2024-07-19 22:51:01,21.86,62.39,1006.49
2024-07-19 22:51:03,21.87,62.67,1006.51
2024-07-19 22:51:05,21.87,62.28,1006.51
2024-07-19 22:51:07,21.86,62.63,1006.45
2024-07-19 22:51:10,21.87,62.47,1006.47
2024-07-19 22:51:12,21.87,62.55,1006.47
2024-07-19 22:51:14,21.86,62.46,1006.51
2024-07-19 22:51:16,21.86,62.57,1006.49
2024-07-19 22:51:18,21.87,62.48,1006.50
2024-07-19 22:51:20,21.87,62.38,1006.47
2024-07-19 22:51:22,21.86,62.51,1006.44
2024-07-19 22:51:25,21.87,62.51,1006.46
2024-07-19 22:51:27,21.87,62.46,1006.48
2024-07-19 22:51:29,21.86,62.54,1006.49
2024-07-19 22:51:31,21.88,62.53,1006.46
2024-07-19 22:51:33,21.87,62.59,1006.47
2024-07-19 22:51:35,21.87,62.43,1006.49
2024-07-19 22:51:37,21.86,62.58,1006.46
2024-07-19 22:51:39,21.86,62.56,1006.48
2024-07-19 22:51:42,21.86,62.34,1006.46
2024-07-19 22:51:44,21.86,62.46,1006.47
2024-07-19 22:51:46,21.87,62.39,1006.45
2024-07-19 22:51:48,21.86,62.34,1006.49
2024-07-19 22:51:50,21.86,62.33,1006.45
2024-07-19 22:51:52,21.87,62.49,1006.47
2024-07-19 22:51:54,21.87,62.45,1006.46
2024-07-19 22:51:57,21.86,62.39,1006.47
2024-07-19 22:51:59,21.86,62.32,1006.49
2024-07-19 22:52:01,21.87,62.44,1006.49
2024-07-19 22:52:03,21.86,62.37,1006.44
2024-07-19 22:52:05,21.87,62.47,1006.47
2024-07-19 22:52:07,21.87,62.63,1006.48
2024-07-19 22:52:09,21.87,62.42,1006.48
2024-07-19 22:52:11,21.87,62.33,1006.49
2024-07-19 22:52:14,21.86,62.42,1006.45
2024-07-19 22:52:16,21.87,62.60,1006.47
2024-07-19 22:52:18,21.87,62.42,1006.47
2024-07-19 22:52:20,21.87,62.51,1006.49
2024-07-19 22:52:22,21.86,62.56,1006.50
2024-07-19 22:52:24,21.86,62.35,1006.45
2024-07-19 22:52:26,21.86,62.43,1006.45
2024-07-19 22:52:28,21.86,62.45,1006.43
2024-07-19 22:52:31,21.86,62.54,1006.44
2024-07-19 22:52:33,21.87,62.56,1006.47
2024-07-19 22:52:35,21.87,62.28,1006.42
2024-07-19 22:52:37,21.86,62.60,1006.46
2024-07-19 22:52:39,21.87,62.49,1006.45
2024-07-19 22:52:41,21.86,62.49,1006.45
2024-07-19 22:52:43,21.86,62.54,1006.44
2024-07-19 22:52:46,21.87,62.61,1006.45
2024-07-19 22:52:48,21.86,62.53,1006.45
2024-07-19 22:52:50,21.86,62.48,1006.45
2024-07-19 22:52:52,21.86,62.41,1006.47
2024-07-19 22:52:54,21.86,62.45,1006.43
2024-07-19 22:52:56,21.86,62.61,1006.43
2024-07-19 22:52:58,21.86,62.56,1006.45
2024-07-19 22:53:00,21.87,62.43,1006.45
2024-07-19 22:53:03,21.87,62.40,1006.46
2024-07-19 22:53:05,21.87,62.51,1006.42
2024-07-19 22:53:07,21.87,62.53,1006.42
2024-07-19 22:53:09,21.86,62.56,1006.47
2024-07-19 22:53:11,21.87,62.54,1006.44
2024-07-19 22:53:13,21.86,62.52,1006.45
2024-07-19 22:53:15,21.86,62.52,1006.40
2024-07-19 22:53:18,21.87,62.53,1006.45
2024-07-19 22:53:20,21.87,62.64,1006.42
2024-07-19 22:53:22,21.87,62.57,1006.46
2024-07-19 22:53:24,21.87,62.70,1006.45
2024-07-19 22:53:26,21.88,62.53,1006.43
2024-07-19 22:53:28,21.87,62.43,1006.44
2024-07-19 22:53:30,21.88,62.41,1006.44
2024-07-19 22:53:32,21.87,62.59,1006.47
2024-07-19 22:53:35,21.86,62.57,1006.43
2024-07-19 22:53:37,21.87,62.61,1006.41
2024-07-19 22:53:39,21.87,62.39,1006.46
2024-07-19 22:53:41,21.87,62.61,1006.45
2024-07-19 22:53:43,21.86,62.53,1006.46
2024-07-19 22:53:45,21.87,62.42,1006.46
2024-07-19 22:53:47,21.86,62.54,1006.40
2024-07-19 22:53:49,21.87,62.54,1006.42
2024-07-19 22:53:52,21.86,62.52,1006.44
2024-07-19 22:53:54,21.86,62.59,1006.41
2024-07-19 22:53:56,21.86,62.49,1006.40
2024-07-19 22:53:58,21.87,62.50,1006.43
2024-07-19 22:54:00,21.87,62.55,1006.44
2024-07-19 22:54:02,21.87,62.57,1006.43
2024-07-19 22:54:04,21.87,62.48,1006.45
2024-07-19 22:54:07,21.87,62.46,1006.43
2024-07-19 22:54:09,21.88,62.66,1006.42
2024-07-19 22:54:11,21.87,62.67,1006.41
2024-07-19 22:54:13,21.87,62.54,1006.42
2024-07-19 22:54:15,21.86,62.50,1006.46
2024-07-19 22:54:17,21.86,62.56,1006.42
2024-07-19 22:54:19,21.86,62.34,1006.44
2024-07-19 22:54:21,21.86,62.49,1006.47
2024-07-19 22:54:24,21.87,62.34,1006.43
2024-07-19 22:54:26,21.87,62.48,1006.43
2024-07-19 22:54:28,21.87,62.45,1006.45
2024-07-19 22:54:30,21.87,62.44,1006.45
2024-07-19 22:54:32,21.87,62.47,1006.46
2024-07-19 22:54:34,21.87,62.41,1006.42
2024-07-19 22:54:36,21.86,62.46,1006.40
2024-07-19 22:54:39,21.87,62.57,1006.43
2024-07-19 22:54:41,21.87,62.44,1006.42
2024-07-19 22:54:43,21.86,62.63,1006.45
2024-07-19 22:54:45,21.87,62.62,1006.39
2024-07-19 22:54:47,21.86,62.38,1006.40
2024-07-19 22:54:49,21.87,62.52,1006.44
2024-07-19 22:54:51,21.87,62.42,1006.44
2024-07-19 22:54:53,21.87,62.56,1006.42
2024-07-19 22:54:56,21.87,62.58,1006.45
2024-07-19 22:54:58,21.86,62.41,1006.41
2024-07-19 22:55:00,21.86,62.64,1006.41
2024-07-19 22:55:02,21.86,62.40,1006.38
2024-07-19 22:55:04,21.86,62.47,1006.42
2024-07-19 22:55:06,21.87,62.43,1006.40
2024-07-19 22:55:08,21.87,62.34,1006.40
2024-07-19 22:55:10,21.86,62.28,1006.41
2024-07-19 22:55:13,21.85,62.53,1006.45
2024-07-19 22:55:15,21.87,62.54,1006.41
2024-07-19 22:55:17,21.86,62.54,1006.43
2024-07-19 22:55:19,21.86,62.72,1006.40
2024-07-19 22:55:21,21.85,62.75,1006.41
2024-07-19 22:55:23,21.86,62.37,1006.40
2024-07-19 22:55:25,21.86,62.45,1006.43
2024-07-19 22:55:28,21.87,62.65,1006.41
2024-07-19 22:55:30,21.86,62.40,1006.41
2024-07-19 22:55:32,21.87,62.33,1006.38
2024-07-19 22:55:34,21.87,62.44,1006.41
2024-07-19 22:55:36,21.87,62.28,1006.41
2024-07-19 22:55:38,21.86,62.43,1006.37
2024-07-19 22:55:40,21.86,62.44,1006.42
2024-07-19 22:55:42,21.86,62.45,1006.36
2024-07-19 22:55:45,21.86,62.46,1006.40
2024-07-19 22:55:47,21.87,62.59,1006.40
2024-07-19 22:55:49,21.87,62.60,1006.39
2024-07-19 22:55:51,21.87,62.55,1006.40
2024-07-19 22:55:53,21.87,62.53,1006.39
2024-07-19 22:55:55,21.87,62.64,1006.37
2024-07-19 22:55:57,21.87,62.35,1006.37
2024-07-19 22:56:00,21.86,62.57,1006.39
2024-07-19 22:56:02,21.87,62.40,1006.37
2024-07-19 22:56:04,21.86,62.53,1006.38
2024-07-19 22:56:06,21.87,62.40,1006.40
2024-07-19 22:56:08,21.87,62.47,1006.37
2024-07-19 22:56:10,21.87,62.42,1006.42
2024-07-19 22:56:12,21.87,62.53,1006.37
2024-07-19 22:56:14,21.87,62.41,1006.40
2024-07-19 22:56:17,21.87,62.52,1006.38
2024-07-19 22:56:19,21.87,62.33,1006.39
2024-07-19 22:56:21,21.86,62.41,1006.36
2024-07-19 22:56:23,21.88,62.61,1006.39
2024-07-19 22:56:25,21.87,62.56,1006.40
2024-07-19 22:56:27,21.87,62.34,1006.37
2024-07-19 22:56:29,21.87,62.58,1006.39
2024-07-19 22:56:31,21.87,62.58,1006.37
2024-07-19 22:56:34,21.87,62.56,1006.44
2024-07-19 22:56:36,21.87,62.48,1006.42
2024-07-19 22:56:38,21.87,62.48,1006.44
2024-07-19 22:56:40,21.87,62.50,1006.40
2024-07-19 22:56:42,21.86,62.48,1006.38
2024-07-19 22:56:44,21.88,62.46,1006.41
2024-07-19 22:56:46,21.87,62.46,1006.39
2024-07-19 22:56:49,21.87,62.60,1006.39
2024-07-19 22:56:51,21.88,62.59,1006.42
2024-07-19 22:56:53,21.87,62.68,1006.39
2024-07-19 22:56:55,21.87,62.50,1006.37
2024-07-19 22:56:57,21.87,62.42,1006.37
2024-07-19 22:56:59,21.87,62.61,1006.38
2024-07-19 22:57:01,21.87,62.44,1006.38
2024-07-19 22:57:03,21.87,62.64,1006.41
2024-07-19 22:57:06,21.88,62.66,1006.40
2024-07-19 22:57:08,21.87,62.55,1006.38
2024-07-19 22:57:10,21.87,62.56,1006.42
2024-07-19 22:57:12,21.87,62.59,1006.42
2024-07-19 22:57:14,21.88,62.64,1006.41
2024-07-19 22:57:16,21.87,62.46,1006.38
2024-07-19 22:57:18,21.87,62.52,1006.43
2024-07-19 22:57:21,21.87,62.48,1006.38
2024-07-19 22:57:23,21.87,62.50,1006.43
2024-07-19 22:57:25,21.88,62.62,1006.38
2024-07-19 22:57:27,21.87,62.52,1006.41
2024-07-19 22:57:29,21.87,62.46,1006.37
2024-07-19 22:57:31,21.87,62.50,1006.39
2024-07-19 22:57:33,21.86,62.51,1006.37
2024-07-19 22:57:35,21.87,62.58,1006.36
2024-07-19 22:57:38,21.87,62.54,1006.41
2024-07-19 22:57:40,21.87,62.63,1006.39
2024-07-19 22:57:42,21.86,62.42,1006.40
2024-07-19 22:57:44,21.86,62.46,1006.41
2024-07-19 22:57:46,21.87,62.60,1006.38
2024-07-19 22:57:48,21.87,62.53,1006.43
2024-07-19 22:57:50,21.86,62.52,1006.38
2024-07-19 22:57:53,21.86,62.45,1006.43
2024-07-19 22:57:55,21.88,62.52,1006.36
2024-07-19 22:57:57,21.87,62.48,1006.36
2024-07-19 22:57:59,21.87,62.65,1006.41
2024-07-19 22:58:01,21.87,62.58,1006.42
2024-07-19 22:58:03,21.87,62.52,1006.40
2024-07-19 22:58:05,21.86,62.52,1006.36
2024-07-19 22:58:07,21.87,62.50,1006.39
2024-07-19 22:58:10,21.87,62.57,1006.43
2024-07-19 22:58:12,21.87,62.61,1006.40
2024-07-19 22:58:14,21.87,62.48,1006.39
2024-07-19 22:58:16,21.87,62.47,1006.38
2024-07-19 22:58:18,21.88,62.67,1006.39
2024-07-19 22:58:20,21.88,62.60,1006.39
2024-07-19 22:58:22,21.87,62.59,1006.40
2024-07-19 22:58:24,21.86,62.67,1006.41
2024-07-19 22:58:27,21.86,62.67,1006.37
2024-07-19 22:58:29,21.87,62.69,1006.38
2024-07-19 22:58:31,21.87,62.58,1006.39
2024-07-19 22:58:33,21.86,62.45,1006.39
2024-07-19 22:58:35,21.88,62.49,1006.39
2024-07-19 22:58:37,21.86,62.42,1006.35
2024-07-19 22:58:39,21.86,62.64,1006.35
2024-07-19 22:58:42,21.87,62.52,1006.36
2024-07-19 22:58:44,21.86,62.55,1006.39
2024-07-19 22:58:46,21.86,62.52,1006.36
2024-07-19 22:58:48,21.86,62.39,1006.41
2024-07-19 22:58:50,21.86,62.42,1006.40
2024-07-19 22:58:52,21.87,62.51,1006.42
2024-07-19 22:58:54,21.86,62.57,1006.39
2024-07-19 22:58:56,21.86,62.56,1006.35
2024-07-19 22:58:59,21.87,62.50,1006.37
2024-07-19 22:59:01,21.86,62.46,1006.36
2024-07-19 22:59:03,21.86,62.51,1006.36
2024-07-19 22:59:05,21.87,62.42,1006.40
2024-07-19 22:59:07,21.87,62.58,1006.37
2024-07-19 22:59:09,21.87,62.55,1006.36
2024-07-19 22:59:11,21.87,62.56,1006.39
2024-07-19 22:59:14,21.88,62.44,1006.35
2024-07-19 22:59:16,21.87,62.47,1006.37
2024-07-19 22:59:18,21.87,62.65,1006.34
2024-07-19 22:59:20,21.87,62.54,1006.39
2024-07-19 22:59:22,21.87,62.61,1006.37
2024-07-19 22:59:24,21.87,62.53,1006.36
2024-07-19 22:59:26,21.88,62.41,1006.37
2024-07-19 22:59:28,21.86,62.40,1006.38
2024-07-19 22:59:31,21.86,62.62,1006.38
2024-07-19 22:59:33,21.87,62.47,1006.36
2024-07-19 22:59:35,21.87,62.51,1006.38
2024-07-19 22:59:37,21.87,62.42,1006.39
2024-07-19 22:59:39,21.87,62.31,1006.38
2024-07-19 22:59:41,21.87,62.37,1006.38
2024-07-19 22:59:43,21.86,62.39,1006.37
2024-07-19 22:59:45,21.87,62.56,1006.39
2024-07-19 22:59:48,21.87,62.48,1006.40
2024-07-19 22:59:50,21.88,62.50,1006.41
2024-07-19 22:59:52,21.88,62.51,1006.38
2024-07-19 22:59:54,21.87,62.55,1006.37
2024-07-19 22:59:56,21.87,62.56,1006.37
2024-07-19 22:59:58,21.87,62.52,1006.38
2024-07-19 23:00:00,21.87,62.51,1006.38
2024-07-19 23:00:03,21.87,62.41,1006.36
2024-07-19 23:00:05,21.88,62.52,1006.35
2024-07-19 23:00:07,21.87,62.53,1006.37
2024-07-19 23:00:09,21.88,62.48,1006.39
2024-07-19 23:00:11,21.87,62.56,1006.41
2024-07-19 23:00:13,21.87,62.51,1006.40
2024-07-19 23:00:15,21.87,62.45,1006.38
2024-07-19 23:00:17,21.87,62.52,1006.38
2024-07-19 23:00:20,21.86,62.55,1006.35
2024-07-19 23:00:22,21.88,62.41,1006.36
2024-07-19 23:00:24,21.86,62.54,1006.36
2024-07-19 23:00:26,21.87,62.48,1006.39
2024-07-19 23:00:28,21.87,62.45,1006.39
2024-07-19 23:00:30,21.87,62.48,1006.38
2024-07-19 23:00:32,21.86,62.51,1006.38
2024-07-19 23:00:35,21.88,62.51,1006.42
2024-07-19 23:00:37,21.87,62.55,1006.39
2024-07-19 23:00:39,21.87,62.44,1006.42
2024-07-19 23:00:41,21.89,62.46,1006.41
2024-07-19 23:00:43,21.87,62.48,1006.39
2024-07-19 23:00:45,21.87,62.48,1006.40
2024-07-19 23:00:47,21.88,62.49,1006.40
2024-07-19 23:00:49,21.88,62.57,1006.40
2024-07-19 23:00:52,21.88,62.49,1006.37
2024-07-19 23:00:54,21.87,62.61,1006.40
2024-07-19 23:00:56,21.88,62.42,1006.41
2024-07-19 23:00:58,21.88,62.45,1006.40
2024-07-19 23:01:00,21.89,62.63,1006.39
2024-07-19 23:01:02,21.88,62.51,1006.39
2024-07-19 23:01:04,21.88,62.65,1006.39
2024-07-19 23:01:06,21.88,62.58,1006.38
2024-07-19 23:01:09,21.87,62.41,1006.38
2024-07-19 23:01:11,21.88,62.44,1006.39
2024-07-19 23:01:13,21.87,62.41,1006.41
2024-07-19 23:01:15,21.87,62.64,1006.40
2024-07-19 23:01:17,21.87,62.59,1006.38
2024-07-19 23:01:19,21.88,62.59,1006.39
2024-07-19 23:01:21,21.87,62.58,1006.39
2024-07-19 23:01:24,21.88,62.46,1006.38
2024-07-19 23:01:26,21.88,62.34,1006.39
2024-07-19 23:01:28,21.88,62.45,1006.39
2024-07-19 23:01:30,21.87,62.49,1006.39
2024-07-19 23:01:32,21.88,62.41,1006.37
2024-07-19 23:01:34,21.87,62.56,1006.40
2024-07-19 23:01:36,21.87,62.60,1006.39
2024-07-19 23:01:38,21.88,62.61,1006.41
2024-07-19 23:01:41,21.88,62.68,1006.41
2024-07-19 23:01:43,21.88,62.48,1006.43
2024-07-19 23:01:45,21.89,62.57,1006.38
2024-07-19 23:01:47,21.88,62.47,1006.41
2024-07-19 23:01:49,21.88,62.55,1006.41
2024-07-19 23:01:51,21.87,62.64,1006.35
2024-07-19 23:01:53,21.87,62.57,1006.38
2024-07-19 23:01:56,21.88,62.55,1006.37
2024-07-19 23:01:58,21.86,62.57,1006.40
2024-07-19 23:02:00,21.87,62.60,1006.37
2024-07-19 23:02:02,21.87,62.50,1006.37
2024-07-19 23:02:04,21.88,62.64,1006.40
2024-07-19 23:02:06,21.87,62.65,1006.38
2024-07-19 23:02:08,21.86,62.58,1006.41
2024-07-19 23:02:10,21.87,62.37,1006.40
2024-07-19 23:02:13,21.87,62.53,1006.39
2024-07-19 23:02:15,21.87,62.60,1006.38
2024-07-19 23:02:17,21.87,62.64,1006.44
2024-07-19 23:02:19,21.87,62.64,1006.41
2024-07-19 23:02:21,21.87,62.60,1006.38
2024-07-19 23:02:23,21.87,62.57,1006.41
2024-07-19 23:02:25,21.87,62.36,1006.37
2024-07-19 23:02:27,21.87,62.56,1006.41
2024-07-19 23:02:30,21.88,62.47,1006.39
2024-07-19 23:02:32,21.87,62.56,1006.40
2024-07-19 23:02:34,21.88,62.58,1006.37
2024-07-19 23:02:36,21.88,62.60,1006.39
2024-07-19 23:02:38,21.87,62.50,1006.36
2024-07-19 23:02:40,21.87,62.45,1006.38
2024-07-19 23:02:42,21.87,62.48,1006.38
2024-07-19 23:02:45,21.88,62.34,1006.36
2024-07-19 23:02:47,21.88,62.37,1006.39
2024-07-19 23:02:49,21.88,62.49,1006.36
2024-07-19 23:02:51,21.87,62.36,1006.37
2024-07-19 23:02:53,21.87,62.44,1006.35
2024-07-19 23:02:55,21.88,62.48,1006.39
2024-07-19 23:02:57,21.87,62.38,1006.34
2024-07-19 23:02:59,21.87,62.45,1006.34
2024-07-19 23:03:02,21.88,62.52,1006.39
2024-07-19 23:03:04,21.87,62.54,1006.36
2024-07-19 23:03:06,21.87,62.55,1006.38
2024-07-19 23:03:08,21.87,62.51,1006.38
2024-07-19 23:03:10,21.88,62.54,1006.39
2024-07-19 23:03:12,21.88,62.50,1006.35
2024-07-19 23:03:14,21.88,62.48,1006.40
2024-07-19 23:03:17,21.88,62.32,1006.42
2024-07-19 23:03:19,21.87,62.43,1006.37
2024-07-19 23:03:21,21.87,62.53,1006.36
2024-07-19 23:03:23,21.87,62.50,1006.36
2024-07-19 23:03:25,21.88,62.44,1006.37
2024-07-19 23:03:27,21.87,62.52,1006.37
2024-07-19 23:03:29,21.88,62.48,1006.36
2024-07-19 23:03:31,21.88,62.54,1006.35
2024-07-19 23:03:34,21.89,62.37,1006.37
2024-07-19 23:03:36,21.88,62.58,1006.36
2024-07-19 23:03:38,21.88,62.49,1006.37
2024-07-19 23:03:40,21.88,62.42,1006.38
2024-07-19 23:03:42,21.88,62.50,1006.37
2024-07-19 23:03:44,21.88,62.50,1006.38
